node 32:
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
-1	-1
1	-1
2	-1
3	-1
2	-1
3	-1
2	-1
3	-1
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 13:
0	0.899461
1	0.095479
2	0.004950
3	0.000110
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 14:
0	0.895281
1	0.100209
2	0.004290
3	0.000220
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 11:
0	0.789132
1	0.186998
2	0.020680
3	0.002750
4	0.000220
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 12:
0	0.774392
1	0.198438
2	0.023980
3	0.003190
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 9:
0	0.653503
1	0.274997
2	0.054229
3	0.013200
4	0.002860
5	0.000770
6	0.000440
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 10:
0	0.646904
1	0.281817
2	0.052689
3	0.015290
4	0.001650
5	0.001210
6	0.000440
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 8:
0	0.478055
1	0.333187
2	0.118579
3	0.040260
4	0.016830
5	0.009020
6	0.002420
7	0.001210
8	0.000440
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 7:
0	0.477945
1	0.331097
2	0.115719
3	0.038720
4	0.020350
5	0.010780
6	0.003740
7	0.000880
8	0.000770
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.176438
1	0.203828
2	0.134199
3	0.086569
4	0.068089
5	0.055879
6	0.050599
7	0.041690
8	0.037620
9	0.029700
10	0.023650
11	0.018260
12	0.022330
13	0.022770
14	0.014630
15	0.013750
node 5:
0	0.198108
1	0.211858
2	0.122429
3	0.086789
4	0.065119
5	0.049060
6	0.035420
7	0.032780
8	0.030800
9	0.030470
10	0.029700
11	0.022660
12	0.025850
13	0.018370
14	0.020240
15	0.020350
node 4:
0	0.003080
1	0.005830
2	0.006490
3	0.007920
4	0.009900
5	0.017380
6	0.026180
7	0.037400
8	0.049390
9	0.062919
10	0.077659
11	0.098339
12	0.110219
13	0.123859
14	0.159608
15	0.203828
node 3:
0	0.016390
1	0.024750
2	0.022110
3	0.026180
4	0.028710
5	0.029480
6	0.032120
7	0.046970
8	0.055659
9	0.061929
10	0.067429
11	0.089209
12	0.094929
13	0.112639
14	0.131339
15	0.160158
node 1:
0	0.000000
1	0.001210
2	0.001430
3	0.002310
4	0.003410
5	0.004290
6	0.008580
7	0.018150
8	0.039490
9	0.050049
10	0.057749
11	0.091299
12	0.117039
13	0.143329
14	0.196788
15	0.264877
node 2:
0	0.002530
1	0.005940
2	0.007810
3	0.009790
4	0.012320
5	0.012980
6	0.018370
7	0.029810
8	0.046200
9	0.049390
10	0.066329
11	0.075019
12	0.111209
13	0.138159
14	0.177098
15	0.237048
-1	0
1	1
2	1
3	2
4	2
5	3
6	3
7	4
8	4
9	5
10	5
11	6
12	6
13	7
14	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
node 7:
0	0.934331
1	0.063579
2	0.002090
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 6:
0	0.871081
1	0.122539
2	0.006380
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 5:
0	0.804642
1	0.183368
2	0.011440
3	0.000550
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 4:
0	0.740733
1	0.239028
2	0.018920
3	0.001320
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 3:
0	0.675833
1	0.297547
2	0.024530
3	0.002090
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 2:
0	0.610384
1	0.345617
2	0.040590
3	0.002750
4	0.000440
5	0.000220
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
node 1:
0	0.548235
1	0.393686
2	0.051149
3	0.005940
4	0.000990
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
-1	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
